Linha,203
Tabela,013
num,ponto,horario
104801,TERMINAL CAPAO RASO,06:02
108035,ESTACAO TUBO BENTO VIANA/NORTE,06:19
108023,ESTACAO TUBO CENTRAL/NORTE,06:31
104411,TERMINAL CABRAL/SENTIDO NORTE,06:41
105901,TERMINAL SANTA CANDIDA,06:59
104413,TERMINAL CABRAL/SENTIDO SUL,07:11
108024,ESTACAO TUBO CENTRAL/SUL,07:23
108036,ESTACAO TUBO BENTO VIANA/SUL,07:37
104801,TERMINAL CAPAO RASO,08:00
108035,ESTACAO TUBO BENTO VIANA/NORTE,08:19
108023,ESTACAO TUBO CENTRAL/NORTE,08:32
104411,TERMINAL CABRAL/SENTIDO NORTE,08:43
105901,TERMINAL SANTA CANDIDA,09:04
104413,TERMINAL CABRAL/SENTIDO SUL,09:17
108024,ESTACAO TUBO CENTRAL/SUL,09:29
108036,ESTACAO TUBO BENTO VIANA/SUL,09:43
104801,TERMINAL CAPAO RASO,10:06
108035,ESTACAO TUBO BENTO VIANA/NORTE,10:25
108023,ESTACAO TUBO CENTRAL/NORTE,10:37
104411,TERMINAL CABRAL/SENTIDO NORTE,10:48
105901,TERMINAL SANTA CANDIDA,11:06
104413,TERMINAL CABRAL/SENTIDO SUL,11:19
108024,ESTACAO TUBO CENTRAL/SUL,11:31
108036,ESTACAO TUBO BENTO VIANA/SUL,11:44
104801,TERMINAL CAPAO RASO,12:07
108035,ESTACAO TUBO BENTO VIANA/NORTE,12:25
108023,ESTACAO TUBO CENTRAL/NORTE,12:37
104411,TERMINAL CABRAL/SENTIDO NORTE,12:48
105901,TERMINAL SANTA CANDIDA,13:08
104413,TERMINAL CABRAL/SENTIDO SUL,13:21
108024,ESTACAO TUBO CENTRAL/SUL,13:33
108036,ESTACAO TUBO BENTO VIANA/SUL,13:46
104801,TERMINAL CAPAO RASO,14:09
108035,ESTACAO TUBO BENTO VIANA/NORTE,14:27
108023,ESTACAO TUBO CENTRAL/NORTE,14:39
104411,TERMINAL CABRAL/SENTIDO NORTE,14:50
105901,TERMINAL SANTA CANDIDA,15:10
104413,TERMINAL CABRAL/SENTIDO SUL,15:23
108024,ESTACAO TUBO CENTRAL/SUL,15:35
108036,ESTACAO TUBO BENTO VIANA/SUL,15:49
104801,TERMINAL CAPAO RASO,16:13
108035,ESTACAO TUBO BENTO VIANA/NORTE,16:31
108023,ESTACAO TUBO CENTRAL/NORTE,16:44
104411,TERMINAL CABRAL/SENTIDO NORTE,16:55
105901,TERMINAL SANTA CANDIDA,17:14
104413,TERMINAL CABRAL/SENTIDO SUL,17:27
108024,ESTACAO TUBO CENTRAL/SUL,17:39
108036,ESTACAO TUBO BENTO VIANA/SUL,17:52
104801,TERMINAL CAPAO RASO,18:18
108035,ESTACAO TUBO BENTO VIANA/NORTE,18:37
108023,ESTACAO TUBO CENTRAL/NORTE,18:50
104411,TERMINAL CABRAL/SENTIDO NORTE,19:01
105901,TERMINAL SANTA CANDIDA,19:22
104413,TERMINAL CABRAL/SENTIDO SUL,19:35
108024,ESTACAO TUBO CENTRAL/SUL,19:47
108036,ESTACAO TUBO BENTO VIANA/SUL,20:00
104801,TERMINAL CAPAO RASO,20:24
108035,ESTACAO TUBO BENTO VIANA/NORTE,20:41
108023,ESTACAO TUBO CENTRAL/NORTE,20:52
104411,TERMINAL CABRAL/SENTIDO NORTE,21:02
105901,TERMINAL SANTA CANDIDA,21:21
104413,TERMINAL CABRAL/SENTIDO SUL,21:33
108024,ESTACAO TUBO CENTRAL/SUL,21:45
108036,ESTACAO TUBO BENTO VIANA/SUL,21:57
104801,TERMINAL CAPAO RASO,22:21
108035,ESTACAO TUBO BENTO VIANA/NORTE,22:38
108023,ESTACAO TUBO CENTRAL/NORTE,22:50
104411,TERMINAL CABRAL/SENTIDO NORTE,23:00
105901,TERMINAL SANTA CANDIDA,23:18
104413,TERMINAL CABRAL/SENTIDO SUL,23:30
108024,ESTACAO TUBO CENTRAL/SUL,23:42
108036,ESTACAO TUBO BENTO VIANA/SUL,23:54
