Linha,860
Tabela,003
num,ponto,horario
180567,BAIRRO VILA SANDRA,06:03
102031,PRACA RUI BARBOSA,06:49
180567,BAIRRO VILA SANDRA,07:34
102031,PRACA RUI BARBOSA,08:29
180567,BAIRRO VILA SANDRA,09:13
102031,PRACA RUI BARBOSA,09:54
180567,BAIRRO VILA SANDRA,10:33
102031,PRACA RUI BARBOSA,11:17
180567,BAIRRO VILA SANDRA,11:59
102031,PRACA RUI BARBOSA,12:43
180567,BAIRRO VILA SANDRA,13:27
102031,PRACA RUI BARBOSA,14:12
180567,BAIRRO VILA SANDRA,14:56
102031,PRACA RUI BARBOSA,15:39
180567,BAIRRO VILA SANDRA,16:28
102031,PRACA RUI BARBOSA,17:20
180567,BAIRRO VILA SANDRA,18:06
102031,PRACA RUI BARBOSA,18:59
