Linha,182
Tabela,001
num,ponto,horario
120080,PQ.SAO LOURENCO (SENT.BARREIRINHA),05:09
104107,TERMINAL BARREIRINHA,05:24
101021,PRACA TIRADENTES,05:56
104107,TERMINAL BARREIRINHA,06:28
101021,PRACA TIRADENTES,07:04
104107,TERMINAL BARREIRINHA,07:41
101021,PRACA TIRADENTES,08:26
104107,TERMINAL BARREIRINHA,09:02
101021,PRACA TIRADENTES,09:38
104107,TERMINAL BARREIRINHA,10:14
101021,PRACA TIRADENTES,10:50
104107,TERMINAL BARREIRINHA,11:30
101021,PRACA TIRADENTES,12:10
104107,TERMINAL BARREIRINHA,12:50
101021,PRACA TIRADENTES,13:30
104107,TERMINAL BARREIRINHA,14:10
101021,PRACA TIRADENTES,14:50
104107,TERMINAL BARREIRINHA,15:30
101021,PRACA TIRADENTES,16:09
104107,TERMINAL BARREIRINHA,16:51
101021,PRACA TIRADENTES,17:39
104107,TERMINAL BARREIRINHA,18:36
101021,PRACA TIRADENTES,19:19
104107,TERMINAL BARREIRINHA,19:50
101021,PRACA TIRADENTES,20:20
104107,TERMINAL BARREIRINHA,20:50
101021,PRACA TIRADENTES,21:20
104107,TERMINAL BARREIRINHA,21:50
101021,PRACA TIRADENTES,22:20
104107,TERMINAL BARREIRINHA,22:50
101021,PRACA TIRADENTES,23:20
104107,TERMINAL BARREIRINHA,23:47
101021,PRACA TIRADENTES,00:15
