Linha,550
Tabela,004
num,ponto,horario
105704,TERMINAL PINHEIRINHO,05:50
108215,PRACA CARLOS GOMES,06:15
105704,TERMINAL PINHEIRINHO,06:44
108215,PRACA CARLOS GOMES,07:10
105704,TERMINAL PINHEIRINHO,07:40
108215,PRACA CARLOS GOMES,08:06
105704,TERMINAL PINHEIRINHO,08:37
108215,PRACA CARLOS GOMES,09:06
105704,TERMINAL PINHEIRINHO,09:36
108215,PRACA CARLOS GOMES,10:06
105704,TERMINAL PINHEIRINHO,10:36
108215,PRACA CARLOS GOMES,11:06
105704,TERMINAL PINHEIRINHO,11:36
108215,PRACA CARLOS GOMES,12:06
105704,TERMINAL PINHEIRINHO,12:36
108215,PRACA CARLOS GOMES,13:06
105704,TERMINAL PINHEIRINHO,13:36
108215,PRACA CARLOS GOMES,14:06
105704,TERMINAL PINHEIRINHO,14:36
108215,PRACA CARLOS GOMES,15:06
105704,TERMINAL PINHEIRINHO,15:36
108215,PRACA CARLOS GOMES,16:06
105704,TERMINAL PINHEIRINHO,16:36
108215,PRACA CARLOS GOMES,17:06
105704,TERMINAL PINHEIRINHO,17:37
108215,PRACA CARLOS GOMES,18:07
105704,TERMINAL PINHEIRINHO,18:40
108215,PRACA CARLOS GOMES,19:11
105704,TERMINAL PINHEIRINHO,19:41
108215,PRACA CARLOS GOMES,20:09
105704,TERMINAL PINHEIRINHO,20:38
108215,PRACA CARLOS GOMES,21:07
105704,TERMINAL PINHEIRINHO,21:36
108215,PRACA CARLOS GOMES,22:05
105704,TERMINAL PINHEIRINHO,22:34
108215,PRACA CARLOS GOMES,23:04
