Linha,250
Tabela,004
num,ponto,horario
105933,TERMINAL PINHEIRINHO,05:34
108023,ESTACAO TUBO CENTRAL/NORTE,06:02
105934,TERMINAL SANTA CANDIDA,06:26
108024,ESTACAO TUBO CENTRAL/SUL,06:44
105933,TERMINAL PINHEIRINHO,07:18
108023,ESTACAO TUBO CENTRAL/NORTE,07:45
105934,TERMINAL SANTA CANDIDA,08:08
108024,ESTACAO TUBO CENTRAL/SUL,08:27
105933,TERMINAL PINHEIRINHO,09:02
108023,ESTACAO TUBO CENTRAL/NORTE,09:28
105934,TERMINAL SANTA CANDIDA,09:50
108024,ESTACAO TUBO CENTRAL/SUL,10:08
105933,TERMINAL PINHEIRINHO,10:41
108023,ESTACAO TUBO CENTRAL/NORTE,11:08
105934,TERMINAL SANTA CANDIDA,11:30
108024,ESTACAO TUBO CENTRAL/SUL,11:48
105933,TERMINAL PINHEIRINHO,12:22
108023,ESTACAO TUBO CENTRAL/NORTE,12:48
105934,TERMINAL SANTA CANDIDA,13:10
108024,ESTACAO TUBO CENTRAL/SUL,13:28
105933,TERMINAL PINHEIRINHO,14:02
108023,ESTACAO TUBO CENTRAL/NORTE,14:28
105934,TERMINAL SANTA CANDIDA,14:50
108024,ESTACAO TUBO CENTRAL/SUL,15:08
105933,TERMINAL PINHEIRINHO,15:42
108023,ESTACAO TUBO CENTRAL/NORTE,16:08
105934,TERMINAL SANTA CANDIDA,16:31
108024,ESTACAO TUBO CENTRAL/SUL,16:49
105933,TERMINAL PINHEIRINHO,17:23
108023,ESTACAO TUBO CENTRAL/NORTE,17:52
105934,TERMINAL SANTA CANDIDA,18:14
108024,ESTACAO TUBO CENTRAL/SUL,18:32
